"question_translation_id","knowledge_point_id","language_code","translated_question_text","question_id"
325771,25,"en","Alex buys $7$ toys. Each toy costs \$$7$. What is the cost of all the toys?[[ans]]",14937
325772,25,"en","Alex buys $7$ toys. Each toy costs \$$8$. What is the cost of all the toys?[[ans]]",14938
325773,25,"en","Alex buys $7$ toys. Each toy costs \$$9$. What is the cost of all the toys?[[ans]]",14939
325774,25,"en","Alex buys $8$ toys. Each toy costs \$$1$. What is the cost of all the toys?[[ans]]",14940
325775,25,"en","Alex buys $8$ toys. Each toy costs \$$2$. What is the cost of all the toys?[[ans]]",14941
325776,25,"en","Alex buys $8$ toys. Each toy costs \$$3$. What is the cost of all the toys?[[ans]]",14942
325777,25,"en","Alex buys $8$ toys. Each toy costs \$$4$. What is the cost of all the toys?[[ans]]",14943
325778,25,"en","Alex buys $8$ toys. Each toy costs \$$5$. What is the cost of all the toys?[[ans]]",14944
325779,25,"en","Alex buys $8$ toys. Each toy costs \$$6$. What is the cost of all the toys?[[ans]]",14945
325780,25,"en","Alex buys $8$ toys. Each toy costs \$$7$. What is the cost of all the toys?[[ans]]",14946
325781,25,"en","Alex buys $8$ toys. Each toy costs \$$8$. What is the cost of all the toys?[[ans]]",14947
325782,25,"en","Alex buys $8$ toys. Each toy costs \$$9$. What is the cost of all the toys?[[ans]]",14948
325783,25,"en","Alex buys $9$ toys. Each toy costs \$$1$. What is the cost of all the toys?[[ans]]",14949
325784,25,"en","Alex buys $9$ toys. Each toy costs \$$2$. What is the cost of all the toys?[[ans]]",14950
325785,25,"en","Alex buys $9$ toys. Each toy costs \$$3$. What is the cost of all the toys?[[ans]]",14951
325786,25,"en","Alex buys $9$ toys. Each toy costs \$$4$. What is the cost of all the toys?[[ans]]",14952
325787,25,"en","Alex buys $9$ toys. Each toy costs \$$5$. What is the cost of all the toys?[[ans]]",14953
325788,25,"en","Alex buys $9$ toys. Each toy costs \$$6$. What is the cost of all the toys?[[ans]]",14954
325789,25,"en","Alex buys $9$ toys. Each toy costs \$$7$. What is the cost of all the toys?[[ans]]",14955
325790,25,"en","Alex buys $9$ toys. Each toy costs \$$8$. What is the cost of all the toys?[[ans]]",14956
325791,25,"en","Alex buys $9$ toys. Each toy costs \$$9$. What is the cost of all the toys?[[ans]]",14957
325792,25,"en","A packet has $1$ pen. How many pens are in $2$ packets?[[ans]]",14958
325793,25,"en","A packet has $1$ pen. How many pens are in $3$ packets?[[ans]]",14959
325794,25,"en","A packet has $1$ pen. How many pens are in $4$ packets?[[ans]]",14960
325795,25,"en","A packet has $1$ pen. How many pens are in $5$ packets?[[ans]]",14961
325796,25,"en","A packet has $1$ pen. How many pens are in $6$ packets?[[ans]]",14962
325797,25,"en","A packet has $1$ pen. How many pens are in $7$ packets?[[ans]]",14963
325798,25,"en","A packet has $1$ pen. How many pens are in $8$ packets?[[ans]]",14964
325799,25,"en","A packet has $1$ pen. How many pens are in $9$ packets?[[ans]]",14965
325800,25,"en","A packet has $2$ pens. How many pens are in $2$ packets?[[ans]]",14966
325801,25,"en","A packet has $2$ pens. How many pens are in $3$ packets?[[ans]]",14967
325802,25,"en","A packet has $2$ pens. How many pens are in $4$ packets?[[ans]]",14968
325803,25,"en","A packet has $2$ pens. How many pens are in $5$ packets?[[ans]]",14969
325804,25,"en","A packet has $2$ pens. How many pens are in $6$ packets?[[ans]]",14970
325805,25,"en","A packet has $2$ pens. How many pens are in $7$ packets?[[ans]]",14971
325806,25,"en","A packet has $2$ pens. How many pens are in $8$ packets?[[ans]]",14972
325807,25,"en","A packet has $2$ pens. How many pens are in $9$ packets?[[ans]]",14973
325808,25,"en","A packet has $3$ pens. How many pens are in $2$ packets?[[ans]]",14974
325809,25,"en","A packet has $3$ pens. How many pens are in $3$ packets?[[ans]]",14975
325810,25,"en","A packet has $3$ pens. How many pens are in $4$ packets?[[ans]]",14976
325811,25,"en","A packet has $3$ pens. How many pens are in $5$ packets?[[ans]]",14977
325812,25,"en","A packet has $3$ pens. How many pens are in $6$ packets?[[ans]]",14978
325813,25,"en","A packet has $3$ pens. How many pens are in $7$ packets?[[ans]]",14979
325814,25,"en","A packet has $3$ pens. How many pens are in $8$ packets?[[ans]]",14980
325815,25,"en","A packet has $3$ pens. How many pens are in $9$ packets?[[ans]]",14981
325816,25,"en","A packet has $4$ pens. How many pens are in $2$ packets?[[ans]]",14982
325817,25,"en","A packet has $4$ pens. How many pens are in $3$ packets?[[ans]]",14983
325818,25,"en","A packet has $4$ pens. How many pens are in $4$ packets?[[ans]]",14984
325819,25,"en","A packet has $4$ pens. How many pens are in $5$ packets?[[ans]]",14985
325820,25,"en","A packet has $4$ pens. How many pens are in $6$ packets?[[ans]]",14986
325821,25,"en","A packet has $4$ pens. How many pens are in $7$ packets?[[ans]]",14987
325822,25,"en","A packet has $4$ pens. How many pens are in $8$ packets?[[ans]]",14988
325823,25,"en","A packet has $4$ pens. How many pens are in $9$ packets?[[ans]]",14989
325824,25,"en","A packet has $5$ pens. How many pens are in $2$ packets?[[ans]]",14990
325825,25,"en","A packet has $5$ pens. How many pens are in $3$ packets?[[ans]]",14991
325826,25,"en","A packet has $5$ pens. How many pens are in $4$ packets?[[ans]]",14992
325827,25,"en","A packet has $5$ pens. How many pens are in $5$ packets?[[ans]]",14993
325828,25,"en","A packet has $5$ pens. How many pens are in $6$ packets?[[ans]]",14994
325829,25,"en","A packet has $5$ pens. How many pens are in $7$ packets?[[ans]]",14995
325830,25,"en","A packet has $5$ pens. How many pens are in $8$ packets?[[ans]]",14996
325831,25,"en","A packet has $5$ pens. How many pens are in $9$ packets?[[ans]]",14997
325832,25,"en","A packet has $6$ pens. How many pens are in $2$ packets?[[ans]]",14998
325833,25,"en","A packet has $6$ pens. How many pens are in $3$ packets?[[ans]]",14999
325834,25,"en","A packet has $6$ pens. How many pens are in $4$ packets?[[ans]]",15000
325835,25,"en","A packet has $6$ pens. How many pens are in $5$ packets?[[ans]]",15001
325836,25,"en","A packet has $6$ pens. How many pens are in $6$ packets?[[ans]]",15002
325837,25,"en","A packet has $6$ pens. How many pens are in $7$ packets?[[ans]]",15003
325838,25,"en","A packet has $6$ pens. How many pens are in $8$ packets?[[ans]]",15004
325839,25,"en","A packet has $6$ pens. How many pens are in $9$ packets?[[ans]]",15005
325840,25,"en","A packet has $7$ pens. How many pens are in $2$ packets?[[ans]]",15006
325841,25,"en","A packet has $7$ pens. How many pens are in $3$ packets?[[ans]]",15007
325842,25,"en","A packet has $7$ pens. How many pens are in $4$ packets?[[ans]]",15008
325843,25,"en","A packet has $7$ pens. How many pens are in $5$ packets?[[ans]]",15009
325844,25,"en","A packet has $7$ pens. How many pens are in $6$ packets?[[ans]]",15010
325845,25,"en","A packet has $7$ pens. How many pens are in $7$ packets?[[ans]]",15011
325846,25,"en","A packet has $7$ pens. How many pens are in $8$ packets?[[ans]]",15012
325847,25,"en","A packet has $7$ pens. How many pens are in $9$ packets?[[ans]]",15013
325848,25,"en","A packet has $8$ pens. How many pens are in $2$ packets?[[ans]]",15014
325849,25,"en","A packet has $8$ pens. How many pens are in $3$ packets?[[ans]]",15015
325850,25,"en","A packet has $8$ pens. How many pens are in $4$ packets?[[ans]]",15016
325851,25,"en","A packet has $8$ pens. How many pens are in $5$ packets?[[ans]]",15017
325852,25,"en","A packet has $8$ pens. How many pens are in $6$ packets?[[ans]]",15018
325853,25,"en","A packet has $8$ pens. How many pens are in $7$ packets?[[ans]]",15019
325854,25,"en","A packet has $8$ pens. How many pens are in $8$ packets?[[ans]]",15020
325855,25,"en","A packet has $8$ pens. How many pens are in $9$ packets?[[ans]]",15021
325856,25,"en","A packet has $9$ pens. How many pens are in $2$ packets?[[ans]]",15022
325857,25,"en","A packet has $9$ pens. How many pens are in $3$ packets?[[ans]]",15023
325858,25,"en","A packet has $9$ pens. How many pens are in $4$ packets?[[ans]]",15024
325859,25,"en","A packet has $9$ pens. How many pens are in $5$ packets?[[ans]]",15025
325860,25,"en","A packet has $9$ pens. How many pens are in $6$ packets?[[ans]]",15026
325861,25,"en","A packet has $9$ pens. How many pens are in $7$ packets?[[ans]]",15027
325862,25,"en","A packet has $9$ pens. How many pens are in $8$ packets?[[ans]]",15028
325863,25,"en","A packet has $9$ pens. How many pens are in $9$ packets?[[ans]]",15029
325864,25,"en","There are $2$ apples in a bag. How many apples are in $2$ bags?[[ans]]",15030
325865,25,"en","There are $2$ apples in a bag. How many apples are in $3$ bags?[[ans]]",15031
325866,25,"en","There are $2$ apples in a bag. How many apples are in $4$ bags?[[ans]]",15032
325867,25,"en","There are $2$ apples in a bag. How many apples are in $5$ bags?[[ans]]",15033
325868,25,"en","There are $2$ apples in a bag. How many apples are in $6$ bags?[[ans]]",15034
325869,25,"en","There are $2$ apples in a bag. How many apples are in $7$ bags?[[ans]]",15035
325870,25,"en","There are $2$ apples in a bag. How many apples are in $8$ bags?[[ans]]",15036
325871,25,"en","There are $2$ apples in a bag. How many apples are in $9$ bags?[[ans]]",15037
325872,25,"en","There are $3$ apples in a bag. How many apples are in $2$ bags?[[ans]]",15038
325873,25,"en","There are $3$ apples in a bag. How many apples are in $3$ bags?[[ans]]",15039
325874,25,"en","There are $3$ apples in a bag. How many apples are in $4$ bags?[[ans]]",15040
325875,25,"en","There are $3$ apples in a bag. How many apples are in $5$ bags?[[ans]]",15041
325876,25,"en","There are $3$ apples in a bag. How many apples are in $6$ bags?[[ans]]",15042
325877,25,"en","There are $3$ apples in a bag. How many apples are in $7$ bags?[[ans]]",15043
325878,25,"en","There are $3$ apples in a bag. How many apples are in $8$ bags?[[ans]]",15044
325879,25,"en","There are $3$ apples in a bag. How many apples are in $9$ bags?[[ans]]",15045
325880,25,"en","There are $4$ apples in a bag. How many apples are in $2$ bags?[[ans]]",15046
325881,25,"en","There are $4$ apples in a bag. How many apples are in $3$ bags?[[ans]]",15047
325882,25,"en","There are $4$ apples in a bag. How many apples are in $4$ bags?[[ans]]",15048
325883,25,"en","There are $4$ apples in a bag. How many apples are in $5$ bags?[[ans]]",15049
325884,25,"en","There are $4$ apples in a bag. How many apples are in $6$ bags?[[ans]]",15050
325885,25,"en","There are $4$ apples in a bag. How many apples are in $7$ bags?[[ans]]",15051
325886,25,"en","There are $4$ apples in a bag. How many apples are in $8$ bags?[[ans]]",15052
325887,25,"en","There are $4$ apples in a bag. How many apples are in $9$ bags?[[ans]]",15053
325888,25,"en","There are $5$ apples in a bag. How many apples are in $2$ bags?[[ans]]",15054
325889,25,"en","There are $5$ apples in a bag. How many apples are in $3$ bags?[[ans]]",15055
325890,25,"en","There are $5$ apples in a bag. How many apples are in $4$ bags?[[ans]]",15056
325891,25,"en","There are $5$ apples in a bag. How many apples are in $5$ bags?[[ans]]",15057
325892,25,"en","There are $5$ apples in a bag. How many apples are in $6$ bags?[[ans]]",15058
325893,25,"en","There are $5$ apples in a bag. How many apples are in $7$ bags?[[ans]]",15059
325894,25,"en","There are $5$ apples in a bag. How many apples are in $8$ bags?[[ans]]",15060
325895,25,"en","There are $5$ apples in a bag. How many apples are in $9$ bags?[[ans]]",15061
325896,25,"en","There are $6$ apples in a bag. How many apples are in $2$ bags?[[ans]]",15062
325897,25,"en","There are $6$ apples in a bag. How many apples are in $3$ bags?[[ans]]",15063
325898,25,"en","There are $6$ apples in a bag. How many apples are in $4$ bags?[[ans]]",15064
325899,25,"en","There are $6$ apples in a bag. How many apples are in $5$ bags?[[ans]]",15065
325900,25,"en","There are $6$ apples in a bag. How many apples are in $6$ bags?[[ans]]",15066
325901,25,"en","There are $6$ apples in a bag. How many apples are in $7$ bags?[[ans]]",15067
325902,25,"en","There are $6$ apples in a bag. How many apples are in $8$ bags?[[ans]]",15068
325903,25,"en","There are $6$ apples in a bag. How many apples are in $9$ bags?[[ans]]",15069
325904,25,"en","There are $7$ apples in a bag. How many apples are in $2$ bags?[[ans]]",15070
325905,25,"en","There are $7$ apples in a bag. How many apples are in $3$ bags?[[ans]]",15071
325906,25,"en","There are $7$ apples in a bag. How many apples are in $4$ bags?[[ans]]",15072
325907,25,"en","There are $7$ apples in a bag. How many apples are in $5$ bags?[[ans]]",15073
325908,25,"en","There are $7$ apples in a bag. How many apples are in $6$ bags?[[ans]]",15074
325909,25,"en","There are $7$ apples in a bag. How many apples are in $7$ bags?[[ans]]",15075
325910,25,"en","There are $7$ apples in a bag. How many apples are in $8$ bags?[[ans]]",15076
325911,25,"en","There are $7$ apples in a bag. How many apples are in $9$ bags?[[ans]]",15077
325912,25,"en","There are $8$ apples in a bag. How many apples are in $2$ bags?[[ans]]",15078
325913,25,"en","There are $8$ apples in a bag. How many apples are in $3$ bags?[[ans]]",15079
325914,25,"en","There are $8$ apples in a bag. How many apples are in $4$ bags?[[ans]]",15080
325915,25,"en","There are $8$ apples in a bag. How many apples are in $5$ bags?[[ans]]",15081
325916,25,"en","There are $8$ apples in a bag. How many apples are in $6$ bags?[[ans]]",15082
325917,25,"en","There are $8$ apples in a bag. How many apples are in $7$ bags?[[ans]]",15083
325918,25,"en","There are $8$ apples in a bag. How many apples are in $8$ bags?[[ans]]",15084
325919,25,"en","There are $8$ apples in a bag. How many apples are in $9$ bags?[[ans]]",15085
325920,25,"en","There are $9$ apples in a bag. How many apples are in $2$ bags?[[ans]]",15086
325921,25,"en","There are $9$ apples in a bag. How many apples are in $3$ bags?[[ans]]",15087
325922,25,"en","There are $9$ apples in a bag. How many apples are in $4$ bags?[[ans]]",15088
325923,25,"en","There are $9$ apples in a bag. How many apples are in $5$ bags?[[ans]]",15089
325924,25,"en","There are $9$ apples in a bag. How many apples are in $6$ bags?[[ans]]",15090
325925,25,"en","There are $9$ apples in a bag. How many apples are in $7$ bags?[[ans]]",15091
325926,25,"en","There are $9$ apples in a bag. How many apples are in $8$ bags?[[ans]]",15092
325927,25,"en","There are $9$ apples in a bag. How many apples are in $9$ bags?[[ans]]",15093
325928,25,"en","$2$ students each buy $1$ cookie. How many cookies do they have altogether?[[ans]]",15094
325929,25,"en","$2$ students each buy $2$ cookies. How many cookies do they have altogether?[[ans]]",15095
325930,25,"en","$2$ students each buy $3$ cookies. How many cookies do they have altogether?[[ans]]",15096
325931,25,"en","$2$ students each buy $4$ cookies. How many cookies do they have altogether?[[ans]]",15097
325932,25,"en","$2$ students each buy $5$ cookies. How many cookies do they have altogether?[[ans]]",15098
325933,25,"en","$2$ students each buy $6$ cookies. How many cookies do they have altogether?[[ans]]",15099
325934,25,"en","$2$ students each buy $7$ cookies. How many cookies do they have altogether?[[ans]]",15100
325935,25,"en","$2$ students each buy $8$ cookies. How many cookies do they have altogether?[[ans]]",15101
325936,25,"en","$2$ students each buy $9$ cookies. How many cookies do they have altogether?[[ans]]",15102
325937,25,"en","$3$ students each buy $1$ cookie. How many cookies do they have altogether?[[ans]]",15103
325938,25,"en","$3$ students each buy $2$ cookies. How many cookies do they have altogether?[[ans]]",15104
325939,25,"en","$3$ students each buy $3$ cookies. How many cookies do they have altogether?[[ans]]",15105
325940,25,"en","$3$ students each buy $4$ cookies. How many cookies do they have altogether?[[ans]]",15106
325941,25,"en","$3$ students each buy $5$ cookies. How many cookies do they have altogether?[[ans]]",15107
325942,25,"en","$3$ students each buy $6$ cookies. How many cookies do they have altogether?[[ans]]",15108
325943,25,"en","$3$ students each buy $7$ cookies. How many cookies do they have altogether?[[ans]]",15109
325944,25,"en","$3$ students each buy $8$ cookies. How many cookies do they have altogether?[[ans]]",15110
325945,25,"en","$3$ students each buy $9$ cookies. How many cookies do they have altogether?[[ans]]",15111
325946,25,"en","$4$ students each buy $1$ cookie. How many cookies do they have altogether?[[ans]]",15112
325947,25,"en","$4$ students each buy $2$ cookies. How many cookies do they have altogether?[[ans]]",15113
325948,25,"en","$4$ students each buy $3$ cookies. How many cookies do they have altogether?[[ans]]",15114
325949,25,"en","$4$ students each buy $4$ cookies. How many cookies do they have altogether?[[ans]]",15115
325950,25,"en","$4$ students each buy $5$ cookies. How many cookies do they have altogether?[[ans]]",15116
325951,25,"en","$4$ students each buy $6$ cookies. How many cookies do they have altogether?[[ans]]",15117
325952,25,"en","$4$ students each buy $7$ cookies. How many cookies do they have altogether?[[ans]]",15118
325953,25,"en","$4$ students each buy $8$ cookies. How many cookies do they have altogether?[[ans]]",15119
325954,25,"en","$4$ students each buy $9$ cookies. How many cookies do they have altogether?[[ans]]",15120
325955,25,"en","$5$ students each buy $1$ cookie. How many cookies do they have altogether?[[ans]]",15121
325956,25,"en","$5$ students each buy $2$ cookies. How many cookies do they have altogether?[[ans]]",15122
325957,25,"en","$5$ students each buy $3$ cookies. How many cookies do they have altogether?[[ans]]",15123
325958,25,"en","$5$ students each buy $4$ cookies. How many cookies do they have altogether?[[ans]]",15124
325959,25,"en","$5$ students each buy $5$ cookies. How many cookies do they have altogether?[[ans]]",15125
325960,25,"en","$5$ students each buy $6$ cookies. How many cookies do they have altogether?[[ans]]",15126
325961,25,"en","$5$ students each buy $7$ cookies. How many cookies do they have altogether?[[ans]]",15127
325962,25,"en","$5$ students each buy $8$ cookies. How many cookies do they have altogether?[[ans]]",15128
325963,25,"en","$5$ students each buy $9$ cookies. How many cookies do they have altogether?[[ans]]",15129
325964,25,"en","$6$ students each buy $1$ cookie. How many cookies do they have altogether?[[ans]]",15130
325965,25,"en","$6$ students each buy $2$ cookies. How many cookies do they have altogether?[[ans]]",15131
325966,25,"en","$6$ students each buy $3$ cookies. How many cookies do they have altogether?[[ans]]",15132
325967,25,"en","$6$ students each buy $4$ cookies. How many cookies do they have altogether?[[ans]]",15133
325968,25,"en","$6$ students each buy $5$ cookies. How many cookies do they have altogether?[[ans]]",15134
325969,25,"en","$6$ students each buy $6$ cookies. How many cookies do they have altogether?[[ans]]",15135
325970,25,"en","$6$ students each buy $7$ cookies. How many cookies do they have altogether?[[ans]]",15136
325971,25,"en","$6$ students each buy $8$ cookies. How many cookies do they have altogether?[[ans]]",15137
325972,25,"en","$6$ students each buy $9$ cookies. How many cookies do they have altogether?[[ans]]",15138
325973,25,"en","$7$ students each buy $1$ cookie. How many cookies do they have altogether?[[ans]]",15139
325974,25,"en","$7$ students each buy $2$ cookies. How many cookies do they have altogether?[[ans]]",15140
325975,25,"en","$7$ students each buy $3$ cookies. How many cookies do they have altogether?[[ans]]",15141
325976,25,"en","$7$ students each buy $4$ cookies. How many cookies do they have altogether?[[ans]]",15142
325977,25,"en","$7$ students each buy $5$ cookies. How many cookies do they have altogether?[[ans]]",15143
325978,25,"en","$7$ students each buy $6$ cookies. How many cookies do they have altogether?[[ans]]",15144
325979,25,"en","$7$ students each buy $7$ cookies. How many cookies do they have altogether?[[ans]]",15145
325980,25,"en","$7$ students each buy $8$ cookies. How many cookies do they have altogether?[[ans]]",15146
325981,25,"en","$7$ students each buy $9$ cookies. How many cookies do they have altogether?[[ans]]",15147
325982,25,"en","$8$ students each buy $1$ cookie. How many cookies do they have altogether?[[ans]]",15148
325983,25,"en","$8$ students each buy $2$ cookies. How many cookies do they have altogether?[[ans]]",15149
325984,25,"en","$8$ students each buy $3$ cookies. How many cookies do they have altogether?[[ans]]",15150
325985,25,"en","$8$ students each buy $4$ cookies. How many cookies do they have altogether?[[ans]]",15151
325986,25,"en","$8$ students each buy $5$ cookies. How many cookies do they have altogether?[[ans]]",15152
325987,25,"en","$8$ students each buy $6$ cookies. How many cookies do they have altogether?[[ans]]",15153
325988,25,"en","$8$ students each buy $7$ cookies. How many cookies do they have altogether?[[ans]]",15154
325989,25,"en","$8$ students each buy $8$ cookies. How many cookies do they have altogether?[[ans]]",15155
325990,25,"en","$8$ students each buy $9$ cookies. How many cookies do they have altogether?[[ans]]",15156
325991,25,"en","$9$ students each buy $1$ cookie. How many cookies do they have altogether?[[ans]]",15157
325992,25,"en","$9$ students each buy $2$ cookies. How many cookies do they have altogether?[[ans]]",15158
325993,25,"en","$9$ students each buy $3$ cookies. How many cookies do they have altogether?[[ans]]",15159
325994,25,"en","$9$ students each buy $4$ cookies. How many cookies do they have altogether?[[ans]]",15160
325995,25,"en","$9$ students each buy $5$ cookies. How many cookies do they have altogether?[[ans]]",15161
325996,25,"en","$9$ students each buy $6$ cookies. How many cookies do they have altogether?[[ans]]",15162
325997,25,"en","$9$ students each buy $7$ cookies. How many cookies do they have altogether?[[ans]]",15163
325998,25,"en","$9$ students each buy $8$ cookies. How many cookies do they have altogether?[[ans]]",15164
325999,25,"en","$9$ students each buy $9$ cookies. How many cookies do they have altogether?[[ans]]",15165
330861,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $3$ is [[ans]]",26136
330862,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $4$ is [[ans]]",26137
330863,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $5$ is [[ans]]",26138
330864,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $6$ is [[ans]]",26139
330865,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $7$ is [[ans]]",26140
330866,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $8$ is [[ans]]",26141
330867,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $9$ is [[ans]]",26142
330868,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $10$ is [[ans]]",26143
330869,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $12$ is [[ans]]",26144
330870,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $14$ is [[ans]]",26145
330871,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $16$ is [[ans]]",26146
330872,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $18$ is [[ans]]",26147
330873,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $20$ is [[ans]]",26148
330874,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $22$ is [[ans]]",26149
330875,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $24$ is [[ans]]",26150
330876,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $26$ is [[ans]]",26151
330877,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $28$ is [[ans]]",26152
330878,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $30$ is [[ans]]",26153
330879,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $32$ is [[ans]]",26154
330880,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $34$ is [[ans]]",26155
330881,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $36$ is [[ans]]",26156
330882,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $38$ is [[ans]]",26157
330883,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $40$ is [[ans]]",26158
330884,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $42$ is [[ans]]",26159
330885,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $44$ is [[ans]]",26160
330886,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $46$ is [[ans]]",26161
330887,54,"en","Find the GCF of these numbers.\nGCF of $2$ and $48$ is [[ans]]",26162
330888,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $6$ is [[ans]]",26163
330889,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $8$ is [[ans]]",26164
330890,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $9$ is [[ans]]",26165
330891,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $12$ is [[ans]]",26166
330892,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $15$ is [[ans]]",26167
330893,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $18$ is [[ans]]",26168
330894,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $21$ is [[ans]]",26169
330895,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $24$ is [[ans]]",26170
330896,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $27$ is [[ans]]",26171
330897,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $30$ is [[ans]]",26172
330898,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $33$ is [[ans]]",26173
330899,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $36$ is [[ans]]",26174
330900,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $39$ is [[ans]]",26175
330901,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $42$ is [[ans]]",26176
330902,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $45$ is [[ans]]",26177
330903,54,"en","Find the GCF of these numbers.\nGCF of $3$ and $48$ is [[ans]]",26178
330904,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $6$ is [[ans]]",26179
330905,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $8$ is [[ans]]",26180
330906,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $10$ is [[ans]]",26181
330907,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $12$ is [[ans]]",26182
330908,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $14$ is [[ans]]",26183
330909,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $16$ is [[ans]]",26184
330910,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $18$ is [[ans]]",26185
330911,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $20$ is [[ans]]",26186
330912,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $22$ is [[ans]]",26187
330913,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $24$ is [[ans]]",26188
330914,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $26$ is [[ans]]",26189
330915,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $28$ is [[ans]]",26190
330916,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $30$ is [[ans]]",26191
330917,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $32$ is [[ans]]",26192
330918,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $34$ is [[ans]]",26193
330919,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $36$ is [[ans]]",26194
330920,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $38$ is [[ans]]",26195
330921,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $40$ is [[ans]]",26196
330922,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $42$ is [[ans]]",26197
330923,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $44$ is [[ans]]",26198
330924,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $46$ is [[ans]]",26199
330925,54,"en","Find the GCF of these numbers.\nGCF of $4$ and $48$ is [[ans]]",26200
330926,54,"en","Find the GCF of these numbers.\nGCF of $5$ and $6$ is [[ans]]",26201
330927,54,"en","Find the GCF of these numbers.\nGCF of $5$ and $7$ is [[ans]]",26202
330928,54,"en","Find the GCF of these numbers.\nGCF of $5$ and $10$ is [[ans]]",26203
330929,54,"en","Find the GCF of these numbers.\nGCF of $5$ and $15$ is [[ans]]",26204
330930,54,"en","Find the GCF of these numbers.\nGCF of $5$ and $20$ is [[ans]]",26205
330931,54,"en","Find the GCF of these numbers.\nGCF of $5$ and $25$ is [[ans]]",26206
330932,54,"en","Find the GCF of these numbers.\nGCF of $5$ and $30$ is [[ans]]",26207
330933,54,"en","Find the GCF of these numbers.\nGCF of $5$ and $35$ is [[ans]]",26208
330934,54,"en","Find the GCF of these numbers.\nGCF of $5$ and $40$ is [[ans]]",26209
330935,54,"en","Find the GCF of these numbers.\nGCF of $5$ and $45$ is [[ans]]",26210
330936,54,"en","Find the GCF of these numbers.\nGCF of $6$ and $8$ is [[ans]]",26211
330937,54,"en","Find the GCF of these numbers.\nGCF of $6$ and $9$ is [[ans]]",26212
330938,54,"en","Find the GCF of these numbers.\nGCF of $6$ and $10$ is [[ans]]",26213
330939,54,"en","Find the GCF of these numbers.\nGCF of $6$ and $11$ is [[ans]]",26214
330940,54,"en","Find the GCF of these numbers.\nGCF of $6$ and $12$ is [[ans]]",26215
